日期,代號,名稱,權重,張數
2026-05-14,2327,國巨股份,4.78,4700
2026-05-14,2330,台灣積體,18.23,3650
2026-05-14,3037,欣興電子,6.2,3200
2026-05-14,8046,南亞電路,3.08,1650
2026-05-14,8299,群聯電子,8.62,1360
2026-05-14,3189,景碩科技,1.44,1250
2026-05-14,2368,金像電子,3.4,1080
2026-05-14,2308,台達電子,4.27,900
2026-05-14,2345,智邦科技,4.71,800
2026-05-14,2383,台光電子,8.28,765
2026-05-14,8996,高力熱處,1.59,680
2026-05-14,3017,奇鋐科技,3.43,610
2026-05-14,2454,聯發科技,3.75,500
2026-05-14,8210,勤誠興業,1.48,460
2026-05-14,1590,亞德客-KY,0.97,300
2026-05-14,6669,緯穎科技,3.47,290
2026-05-14,6223,旺矽科技,3.6,260
2026-05-14,7769,鴻勁精密,4.16,250
2026-05-14,5274,信驊科技,3.92,100
2026-05-14,3665,貿聯-KY,0.44,88
2026-05-14,6515,穎崴科技,1.51,65
2026-05-14,3711,日月光投,0.01,9
2026-05-14,2313,華通電腦,0.01,9
2026-05-14,2317,鴻海精密,0.01,9
2026-05-14,2382,廣達電腦,0.01,9
2026-05-14,2337,旺宏電子,0.0,9
2026-05-14,2344,華邦電子,0.0,9
2026-05-14,2603,長榮海運,0.0,9
2026-05-14,2881,富邦金融,0.0,9
2026-05-14,2882,國泰金融,0.0,9
2026-05-14,2890,永豐金融,0.0,9
2026-05-14,2891,中國信託,0.0,9
2026-05-14,5347,世界先進,0.0,9
2026-05-14,3231,緯創資通,0.0,9
2026-05-14,2059,川湖科技,0.01,1
2026-05-14,2360,致茂電子,0.01,1
2026-05-14,3653,健策精密,0.01,1
2026-05-14,6510,中華精測,0.01,1
2026-05-14,6274,台燿科技,0.0,1
2026-05-14,2412,中華電信,0.0,1
2026-05-14,2404,漢唐集成,0.0,1
2026-05-14,1303,南亞塑膠,0.0,1
2026-05-14,1519,華城電機,0.0,1
2026-05-14,3036,文曄科技,0.0,1
2026-05-14,3324,雙鴻科技,0.0,1
2026-05-14,3044,健鼎科技,0.0,1
2026-05-14,3045,台灣大哥,0.0,1
2026-05-15,2408,南亞科技,4.82,7100
2026-05-15,2327,國巨股份,4.86,4900
2026-05-15,2330,台灣積體,18.0,3650
2026-05-15,3037,欣興電子,5.72,3200
2026-05-15,3189,景碩科技,1.85,1750
2026-05-15,8046,南亞電路,2.82,1650
2026-05-15,8299,群聯電子,7.85,1360
2026-05-15,2368,金像電子,3.43,1220
2026-05-15,2308,台達電子,4.07,900
2026-05-15,8996,高力熱處,1.93,850
2026-05-15,2345,智邦科技,4.36,800
2026-05-15,2383,台光電子,7.69,765
2026-05-15,3017,奇鋐科技,3.64,680
2026-05-15,8210,勤誠興業,1.9,620
2026-05-15,2454,聯發科技,3.55,500
2026-05-15,2360,致茂電子,1.95,400
2026-05-15,6669,緯穎科技,3.56,320
2026-05-15,6223,旺矽科技,3.34,260
2026-05-15,7769,鴻勁精密,3.75,250
2026-05-15,5274,信驊科技,3.74,100
2026-05-15,6515,穎崴科技,1.81,85
2026-05-15,3711,日月光投,0.01,9
2026-05-15,2382,廣達電腦,0.01,9
2026-05-15,2313,華通電腦,0.01,9
2026-05-15,2317,鴻海精密,0.01,9
2026-05-15,2337,旺宏電子,0.0,9
2026-05-15,2344,華邦電子,0.0,9
2026-05-15,3231,緯創資通,0.0,9
2026-05-15,5347,世界先進,0.0,9
2026-05-15,2603,長榮海運,0.0,9
2026-05-15,2881,富邦金融,0.0,9
2026-05-15,2882,國泰金融,0.0,9
2026-05-15,2890,永豐金融,0.0,9
2026-05-15,2891,中國信託,0.0,9
2026-05-15,6510,中華精測,0.01,1
2026-05-15,3653,健策精密,0.01,1
2026-05-15,3665,貿聯-KY,0.01,1
2026-05-15,2059,川湖科技,0.01,1
2026-05-15,1303,南亞塑膠,0.0,1
2026-05-15,1519,華城電機,0.0,1
2026-05-15,1590,亞德客-KY,0.0,1
2026-05-15,2412,中華電信,0.0,1
2026-05-15,2404,漢唐集成,0.0,1
2026-05-15,3324,雙鴻科技,0.0,1
2026-05-15,6274,台燿科技,0.0,1
2026-05-15,3036,文曄科技,0.0,1
2026-05-15,3044,健鼎科技,0.0,1
2026-05-15,3045,台灣大哥,0.0,1
2026-05-18,2408,南亞科技,4.7,7100
2026-05-18,2327,國巨股份,5.33,4900
2026-05-18,2330,台灣積體,17.73,3650
2026-05-18,3037,欣興電子,5.66,3200
2026-05-18,3189,景碩科技,1.92,1750
2026-05-18,8046,南亞電路,2.83,1650
2026-05-18,8299,群聯電子,8.07,1360
2026-05-18,2368,金像電子,3.31,1220
2026-05-18,2308,台達電子,3.94,900
2026-05-18,8996,高力熱處,1.93,850
2026-05-18,2345,智邦科技,4.33,800
2026-05-18,8210,勤誠興業,2.4,800
2026-05-18,2383,台光電子,7.54,765
2026-05-18,3017,奇鋐科技,3.66,700
2026-05-18,2454,聯發科技,3.69,500
2026-05-18,2360,致茂電子,2.37,500
2026-05-18,6669,緯穎科技,3.64,330
2026-05-18,6223,旺矽科技,3.46,260
2026-05-18,7769,鴻勁精密,3.61,250
2026-05-18,6515,穎崴科技,3.0,135
2026-05-18,5274,信驊科技,3.5,100
2026-05-18,3711,日月光投,0.01,9
2026-05-18,2382,廣達電腦,0.01,9
2026-05-18,2313,華通電腦,0.01,9
2026-05-18,2317,鴻海精密,0.01,9
2026-05-18,2337,旺宏電子,0.0,9
2026-05-18,2344,華邦電子,0.0,9
2026-05-18,5347,世界先進,0.0,9
2026-05-18,3231,緯創資通,0.0,9
2026-05-18,2603,長榮海運,0.0,9
2026-05-18,2881,富邦金融,0.0,9
2026-05-18,2882,國泰金融,0.0,9
2026-05-18,2890,永豐金融,0.0,9
2026-05-18,2891,中國信託,0.0,9
2026-05-18,3653,健策精密,0.01,1
2026-05-18,2059,川湖科技,0.01,1
2026-05-18,6510,中華精測,0.01,1
2026-05-18,6274,台燿科技,0.0,1
2026-05-18,1303,南亞塑膠,0.0,1
2026-05-18,1519,華城電機,0.0,1
2026-05-18,1590,亞德客-KY,0.0,1
2026-05-18,2412,中華電信,0.0,1
2026-05-18,2404,漢唐集成,0.0,1
2026-05-18,3665,貿聯-KY,0.0,1
2026-05-18,3324,雙鴻科技,0.0,1
2026-05-18,3036,文曄科技,0.0,1
2026-05-18,3044,健鼎科技,0.0,1
2026-05-18,3045,台灣大哥,0.0,1
2026-05-19,2408,南亞科技,4.33,7100
2026-05-19,2327,國巨股份,5.63,5100
2026-05-19,2330,台灣積體,17.87,3650
2026-05-19,3037,欣興電子,5.81,3200
2026-05-19,3189,景碩科技,2.39,2100
2026-05-19,8046,南亞電路,3.1,1750
2026-05-19,8299,群聯電子,7.44,1360
2026-05-19,2368,金像電子,3.48,1220
2026-05-19,2308,台達電子,3.83,900
2026-05-19,8996,高力熱處,1.96,850
2026-05-19,2345,智邦科技,4.25,800
2026-05-19,8210,勤誠興業,2.35,800
2026-05-19,2383,台光電子,7.7,765
2026-05-19,3017,奇鋐科技,3.72,700
2026-05-19,2454,聯發科技,3.5,500
2026-05-19,2360,致茂電子,2.28,500
2026-05-19,6669,緯穎科技,3.58,330
2026-05-19,6223,旺矽科技,3.56,280
2026-05-19,7769,鴻勁精密,3.66,250
2026-05-19,6515,穎崴科技,3.06,145
2026-05-19,5274,信驊科技,3.54,100
2026-05-19,2382,廣達電腦,0.01,9
2026-05-19,2313,華通電腦,0.01,9
2026-05-19,2317,鴻海精密,0.01,9
2026-05-19,3711,日月光投,0.01,9
2026-05-19,5347,世界先進,0.0,9
2026-05-19,3231,緯創資通,0.0,9
2026-05-19,2603,長榮海運,0.0,9
2026-05-19,2881,富邦金融,0.0,9
2026-05-19,2882,國泰金融,0.0,9
2026-05-19,2890,永豐金融,0.0,9
2026-05-19,2891,中國信託,0.0,9
2026-05-19,2337,旺宏電子,0.0,9
2026-05-19,2344,華邦電子,0.0,9
2026-05-19,6510,中華精測,0.01,1
2026-05-19,2059,川湖科技,0.01,1
2026-05-19,3653,健策精密,0.01,1
2026-05-19,3665,貿聯-KY,0.0,1
2026-05-19,3324,雙鴻科技,0.0,1
2026-05-19,3036,文曄科技,0.0,1
2026-05-19,3044,健鼎科技,0.0,1
2026-05-19,3045,台灣大哥,0.0,1
2026-05-19,1303,南亞塑膠,0.0,1
2026-05-19,1519,華城電機,0.0,1
2026-05-19,1590,亞德客-KY,0.0,1
2026-05-19,2412,中華電信,0.0,1
2026-05-19,2404,漢唐集成,0.0,1
2026-05-19,6274,台燿科技,0.0,1
2026-05-20,2408,南亞科技,4.37,7100
2026-05-20,2327,國巨股份,5.94,5100
2026-05-20,2330,台灣積體,17.85,3650
2026-05-20,3037,欣興電子,5.9,3200
2026-05-20,3189,景碩科技,2.37,2100
2026-05-20,8046,南亞電路,3.25,1750
2026-05-20,8299,群聯電子,6.9,1360
2026-05-20,2368,金像電子,3.37,1220
2026-05-20,2308,台達電子,3.64,850
2026-05-20,8996,高力熱處,1.89,850
2026-05-20,2345,智邦科技,4.22,800
2026-05-20,8210,勤誠興業,2.3,800
2026-05-20,2383,台光電子,7.53,765
2026-05-20,3017,奇鋐科技,3.67,700
2026-05-20,2454,聯發科技,3.62,500
2026-05-20,2360,致茂電子,2.31,500
2026-05-20,6669,緯穎科技,3.63,330
2026-05-20,6223,旺矽科技,3.56,280
2026-05-20,7769,鴻勁精密,3.91,250
2026-05-20,6515,穎崴科技,2.95,145
2026-05-20,5274,信驊科技,3.48,100
2026-05-20,2382,廣達電腦,0.01,9
2026-05-20,2313,華通電腦,0.01,9
2026-05-20,2317,鴻海精密,0.01,9
2026-05-20,3711,日月光投,0.01,9
2026-05-20,5347,世界先進,0.0,9
2026-05-20,3231,緯創資通,0.0,9
2026-05-20,2603,長榮海運,0.0,9
2026-05-20,2881,富邦金融,0.0,9
2026-05-20,2882,國泰金融,0.0,9
2026-05-20,2890,永豐金融,0.0,9
2026-05-20,2891,中國信託,0.0,9
2026-05-20,2337,旺宏電子,0.0,9
2026-05-20,2344,華邦電子,0.0,9
2026-05-20,6510,中華精測,0.01,1
2026-05-20,2059,川湖科技,0.01,1
2026-05-20,3653,健策精密,0.01,1
2026-05-20,3665,貿聯-KY,0.0,1
2026-05-20,3324,雙鴻科技,0.0,1
2026-05-20,3036,文曄科技,0.0,1
2026-05-20,3044,健鼎科技,0.0,1
2026-05-20,3045,台灣大哥,0.0,1
2026-05-20,1303,南亞塑膠,0.0,1
2026-05-20,1519,華城電機,0.0,1
2026-05-20,1590,亞德客-KY,0.0,1
2026-05-20,2412,中華電信,0.0,1
2026-05-20,2404,漢唐集成,0.0,1
2026-05-20,6274,台燿科技,0.0,1
2026-05-21,2408,南亞科技,4.4,7100
2026-05-21,2327,國巨股份,6.17,5100
2026-05-21,2330,台灣積體,17.21,3650
2026-05-21,3037,欣興電子,6.12,3200
2026-05-21,3189,景碩科技,2.46,2100
2026-05-21,8046,南亞電路,3.23,1750
2026-05-21,8299,群聯電子,6.71,1360
2026-05-21,2368,金像電子,3.32,1220
2026-05-21,2308,台達電子,3.65,850
2026-05-21,8996,高力熱處,1.91,850
2026-05-21,2345,智邦科技,4.2,800
2026-05-21,8210,勤誠興業,2.26,800
2026-05-21,2383,台光電子,7.59,765
2026-05-21,3017,奇鋐科技,3.69,700
2026-05-21,2454,聯發科技,3.75,500
2026-05-21,2360,致茂電子,2.4,500
2026-05-21,6669,緯穎科技,3.73,330
2026-05-21,6223,旺矽科技,3.35,280
2026-05-21,7769,鴻勁精密,4.06,250
2026-05-21,6515,穎崴科技,2.92,145
2026-05-21,5274,信驊科技,3.48,100
2026-05-21,2382,廣達電腦,0.01,9
2026-05-21,2313,華通電腦,0.01,9
2026-05-21,2317,鴻海精密,0.01,9
2026-05-21,3711,日月光投,0.01,9
2026-05-21,3231,緯創資通,0.0,9
2026-05-21,5347,世界先進,0.0,9
2026-05-21,2603,長榮海運,0.0,9
2026-05-21,2881,富邦金融,0.0,9
2026-05-21,2882,國泰金融,0.0,9
2026-05-21,2890,永豐金融,0.0,9
2026-05-21,2891,中國信託,0.0,9
2026-05-21,2337,旺宏電子,0.0,9
2026-05-21,2344,華邦電子,0.0,9
2026-05-21,6510,中華精測,0.01,1
2026-05-21,2059,川湖科技,0.01,1
2026-05-21,3653,健策精密,0.01,1
2026-05-21,3665,貿聯-KY,0.01,1
2026-05-21,3324,雙鴻科技,0.0,1
2026-05-21,6274,台燿科技,0.0,1
2026-05-21,3036,文曄科技,0.0,1
2026-05-21,3044,健鼎科技,0.0,1
2026-05-21,3045,台灣大哥,0.0,1
2026-05-21,1303,南亞塑膠,0.0,1
2026-05-21,1519,華城電機,0.0,1
2026-05-21,1590,亞德客-KY,0.0,1
2026-05-21,2412,中華電信,0.0,1
2026-05-21,2404,漢唐集成,0.0,1
