日期,代號,名稱,權重,張數
2026-05-28,3264,欣銓,4.0,9176
2026-05-28,2303,聯電,2.4,9119
2026-05-28,6147,頎邦,3.08,5987
2026-05-28,2377,微星,1.31,5736
2026-05-28,1785,光洋科,1.52,5607
2026-05-28,3702,大聯大,1.24,5498
2026-05-28,6257,矽格,2.02,4756
2026-05-28,6285,啟碁,2.3,4083
2026-05-28,3105,穩懋,3.95,4039
2026-05-28,5536,聖暉*,7.29,3804
2026-05-28,2316,楠梓電,1.07,3422
2026-05-28,4958,臻鼎-KY,2.87,3192
2026-05-28,2472,立隆電,1.94,2820
2026-05-28,6139,亞翔,4.02,2813
2026-05-28,3036,文曄,1.26,2344
2026-05-28,8016,矽創,1.25,2240
2026-05-28,6278,台表科,0.92,2235
2026-05-28,2330,台積電,8.24,1937
2026-05-28,2467,志聖,1.7,1484
2026-05-28,2351,順德,0.56,1369
2026-05-28,6488,環球晶,1.99,1159
2026-05-28,3583,辛耘,1.85,1138
2026-05-28,3711,日月光投控,1.19,1022
2026-05-28,3491,昇達科,3.63,980
2026-05-28,2454,聯發科,7.13,873
2026-05-28,2360,致茂,3.98,835
2026-05-28,2327,國巨*,1.15,833
2026-05-28,2345,智邦,3.68,816
2026-05-28,6177,達麗,0.05,665
2026-05-28,2376,技嘉,0.34,538
2026-05-28,2451,創見,0.31,525
2026-05-28,6274,台燿,1.27,446
2026-05-28,3017,奇鋐,1.97,412
2026-05-28,2368,金像電,0.96,398
2026-05-28,8996,高力,0.77,382
2026-05-28,2404,漢唐,0.81,379
2026-05-28,3376,新日興,0.14,364
2026-05-28,2383,台光電,3.14,335
2026-05-28,6223,旺矽,3.42,312
2026-05-28,6531,愛普*,0.61,303
2026-05-28,6669,緯穎,2.75,300
2026-05-28,6831,邁科,0.33,226
2026-05-28,3008,大立光,1.29,204
2026-05-28,2059,川湖,1.62,186
2026-05-28,7769,鴻勁,1.34,94
2026-05-28,5274,信驊,0.3,9
2026-05-28,4441,振大環球,0.0,4
2026-05-28,2548,華固,0.0,2
2026-05-28,8046,南電,0.0,2
2026-05-28,3706,神達,0.0,1
2026-05-28,3443,創意,0.01,1
2026-05-28,2886,兆豐金,0.0,1
2026-05-28,6805,富世達,0.0,1
2026-05-28,8358,金居,0.0,1
2026-05-29,3264,欣銓,4.06,9176
2026-05-29,2303,聯電,2.39,9119
2026-05-29,6147,頎邦,3.32,5987
2026-05-29,2377,微星,1.36,5736
2026-05-29,1785,光洋科,1.61,5607
2026-05-29,3702,大聯大,1.17,5498
2026-05-29,6257,矽格,1.96,4756
2026-05-29,6285,啟碁,2.37,4083
2026-05-29,3105,穩懋,3.87,4039
2026-05-29,5536,聖暉*,6.86,3804
2026-05-29,2316,楠梓電,1.05,3422
2026-05-29,4958,臻鼎-KY,2.99,3192
2026-05-29,2472,立隆電,1.9,2820
2026-05-29,6139,亞翔,4.0,2813
2026-05-29,3036,文曄,1.23,2344
2026-05-29,8016,矽創,1.24,2240
2026-05-29,6278,台表科,0.9,2235
2026-05-29,2330,台積電,8.28,1937
2026-05-29,2467,志聖,1.67,1484
2026-05-29,2351,順德,0.52,1369
2026-05-29,6488,環球晶,2.14,1159
2026-05-29,3583,辛耘,1.79,1138
2026-05-29,3711,日月光投控,1.13,1022
2026-05-29,3491,昇達科,3.92,980
2026-05-29,2454,聯發科,6.83,873
2026-05-29,2360,致茂,3.82,835
2026-05-29,2327,國巨*,1.12,833
2026-05-29,2345,智邦,3.6,816
2026-05-29,6531,愛普*,1.21,558
2026-05-29,2376,技嘉,0.36,538
2026-05-29,2451,創見,0.32,525
2026-05-29,6274,台燿,1.37,446
2026-05-29,3017,奇鋐,1.99,412
2026-05-29,2368,金像電,0.95,398
2026-05-29,6177,達麗,0.03,396
2026-05-29,8996,高力,0.76,382
2026-05-29,2404,漢唐,0.79,379
2026-05-29,3376,新日興,0.13,364
2026-05-29,2383,台光電,3.11,335
2026-05-29,6223,旺矽,3.38,312
2026-05-29,6669,緯穎,2.97,300
2026-05-29,6831,邁科,0.3,226
2026-05-29,3008,大立光,1.3,204
2026-05-29,2059,川湖,1.71,186
2026-05-29,7769,鴻勁,1.41,94
2026-05-29,5274,信驊,0.31,9
2026-05-29,4441,振大環球,0.0,4
2026-05-29,2548,華固,0.0,2
2026-05-29,8046,南電,0.0,2
2026-05-29,3706,神達,0.0,1
2026-05-29,3443,創意,0.01,1
2026-05-29,2886,兆豐金,0.0,1
2026-05-29,6805,富世達,0.0,1
2026-05-29,8358,金居,0.0,1
2026-06-01,3264,欣銓,3.71,9176
2026-06-01,2303,聯電,2.42,9119
2026-06-01,6147,頎邦,3.1,5987
2026-06-01,2377,微星,1.47,5736
2026-06-01,1785,光洋科,1.6,5607
2026-06-01,3702,大聯大,1.18,5498
2026-06-01,6257,矽格,1.89,4756
2026-06-01,6285,啟碁,2.33,4083
2026-06-01,3105,穩懋,3.88,4039
2026-06-01,5536,聖暉*,6.94,3804
2026-06-01,2316,楠梓電,1.03,3422
2026-06-01,4958,臻鼎-KY,3.17,3192
2026-06-01,2472,立隆電,2.01,2820
2026-06-01,6139,亞翔,3.97,2813
2026-06-01,3036,文曄,1.22,2344
2026-06-01,8016,矽創,1.26,2240
2026-06-01,6278,台表科,0.89,2235
2026-06-01,2330,台積電,8.28,1937
2026-06-01,2467,志聖,1.72,1484
2026-06-01,2351,順德,0.5,1369
2026-06-01,6488,環球晶,2.0,1159
2026-06-01,3583,辛耘,1.79,1138
2026-06-01,2451,創見,0.68,1050
2026-06-01,3711,日月光投控,1.11,1022
2026-06-01,3491,昇達科,3.85,980
2026-06-01,2454,聯發科,7.21,873
2026-06-01,2360,致茂,3.91,835
2026-06-01,2327,國巨*,1.19,833
2026-06-01,2345,智邦,3.72,816
2026-06-01,6531,愛普*,1.14,558
2026-06-01,2376,技嘉,0.38,538
2026-06-01,6274,台燿,1.38,446
2026-06-01,3017,奇鋐,2.08,412
2026-06-01,2368,金像電,0.96,398
2026-06-01,6177,達麗,0.03,396
2026-06-01,8996,高力,0.72,382
2026-06-01,2404,漢唐,0.81,379
2026-06-01,3376,新日興,0.14,364
2026-06-01,2383,台光電,3.08,335
2026-06-01,6223,旺矽,3.22,312
2026-06-01,6669,緯穎,3.0,300
2026-06-01,3008,大立光,1.42,204
2026-06-01,2059,川湖,1.76,186
2026-06-01,7769,鴻勁,1.28,94
2026-06-01,5274,信驊,0.3,9
2026-06-01,4441,振大環球,0.0,4
2026-06-01,2548,華固,0.0,2
2026-06-01,8046,南電,0.0,2
2026-06-01,3706,神達,0.0,1
2026-06-01,3443,創意,0.01,1
2026-06-01,2886,兆豐金,0.0,1
2026-06-01,8358,金居,0.0,1
2026-06-01,6805,富世達,0.0,1
2026-06-02,2303,聯電,2.4,9007
2026-06-02,6147,頎邦,3.13,5916
2026-06-02,2377,微星,1.59,5688
2026-06-02,1785,光洋科,1.5,5527
2026-06-02,3702,大聯大,1.21,5420
2026-06-02,6257,矽格,1.89,4687
2026-06-02,3264,欣銓,1.82,4508
2026-06-02,6285,啟碁,2.32,4029
2026-06-02,3105,穩懋,3.89,3983
2026-06-02,5536,聖暉*,7.04,3754
2026-06-02,2316,楠梓電,1.02,3374
2026-06-02,4958,臻鼎-KY,3.08,3147
2026-06-02,2472,立隆電,1.99,2790
2026-06-02,6139,亞翔,3.97,2774
2026-06-02,3036,文曄,1.26,2311
2026-06-02,8016,矽創,1.26,2211
2026-06-02,6278,台表科,0.89,2201
2026-06-02,2330,台積電,8.67,1937
2026-06-02,2467,志聖,1.61,1461
2026-06-02,2351,順德,0.51,1350
2026-06-02,6488,環球晶,2.03,1146
2026-06-02,3583,辛耘,1.78,1121
2026-06-02,2451,創見,0.71,1044
2026-06-02,3711,日月光投控,1.12,1008
2026-06-02,3491,昇達科,3.76,967
2026-06-02,2454,聯發科,7.33,862
2026-06-02,2360,致茂,3.74,823
2026-06-02,2327,國巨*,1.31,823
2026-06-02,2345,智邦,3.67,804
2026-06-02,6531,愛普*,1.12,554
2026-06-02,2376,技嘉,0.39,532
2026-06-02,6274,台燿,1.32,440
2026-06-02,3017,奇鋐,2.07,407
2026-06-02,2368,金像電,0.94,392
2026-06-02,8996,高力,0.74,376
2026-06-02,2404,漢唐,0.81,375
2026-06-02,6177,達麗,0.03,374
2026-06-02,3376,新日興,0.14,359
2026-06-02,2383,台光電,3.01,330
2026-06-02,6223,旺矽,3.18,307
2026-06-02,6669,緯穎,3.05,296
2026-06-02,3008,大立光,1.45,201
2026-06-02,2059,川湖,1.75,183
2026-06-02,6805,富世達,0.5,121
2026-06-02,7769,鴻勁,1.25,93
2026-06-02,5274,信驊,0.31,9
2026-06-02,4441,振大環球,0.0,4
2026-06-02,3706,神達,0.0,1
2026-06-02,3443,創意,0.01,1
2026-06-02,2886,兆豐金,0.0,1
2026-06-02,8046,南電,0.0,1
2026-06-02,8358,金居,0.0,1
2026-06-03,2303,聯電,2.18,9007
2026-06-03,6147,頎邦,3.02,5916
2026-06-03,2377,微星,1.54,5688
2026-06-03,1785,光洋科,1.45,5527
2026-06-03,3702,大聯大,1.19,5420
2026-06-03,6257,矽格,2.0,4687
2026-06-03,3264,欣銓,1.92,4508
2026-06-03,3105,穩懋,3.95,4143
2026-06-03,6285,啟碁,2.29,4029
2026-06-03,5536,聖暉*,7.34,3754
2026-06-03,2316,楠梓電,1.04,3374
2026-06-03,4958,臻鼎-KY,2.97,3147
2026-06-03,2472,立隆電,1.86,2790
2026-06-03,6139,亞翔,4.03,2774
2026-06-03,3036,文曄,1.25,2311
2026-06-03,8016,矽創,1.25,2211
2026-06-03,6278,台表科,0.85,2201
2026-06-03,2330,台積電,8.71,1937
2026-06-03,2467,志聖,1.67,1461
2026-06-03,2351,順德,0.52,1350
2026-06-03,6488,環球晶,2.02,1146
2026-06-03,3583,辛耘,1.76,1121
2026-06-03,2451,創見,0.69,1044
2026-06-03,3711,日月光投控,1.15,1008
2026-06-03,3491,昇達科,3.62,967
2026-06-03,2454,聯發科,7.26,862
2026-06-03,2360,致茂,3.88,823
2026-06-03,2327,國巨*,1.25,823
2026-06-03,2345,智邦,3.85,804
2026-06-03,6531,愛普*,1.13,554
2026-06-03,2376,技嘉,0.39,532
2026-06-03,6274,台燿,1.38,440
2026-06-03,3017,奇鋐,2.15,407
2026-06-03,2368,金像電,1.01,392
2026-06-03,8996,高力,0.76,376
2026-06-03,3376,新日興,0.15,359
2026-06-03,2383,台光電,2.95,330
2026-06-03,6223,旺矽,3.36,307
2026-06-03,6669,緯穎,3.07,296
2026-06-03,3008,大立光,1.48,201
2026-06-03,6177,達麗,0.02,194
2026-06-03,2059,川湖,1.81,183
2026-06-03,6805,富世達,0.47,121
2026-06-03,7769,鴻勁,1.3,93
2026-06-03,5274,信驊,0.3,9
2026-06-03,4441,振大環球,0.0,4
2026-06-03,3706,神達,0.0,1
2026-06-03,3443,創意,0.01,1
2026-06-03,2886,兆豐金,0.0,1
2026-06-03,8046,南電,0.0,1
2026-06-03,8358,金居,0.0,1
2026-06-04,2303,聯電,2.11,9007
2026-06-04,6147,頎邦,3.0,5916
2026-06-04,2377,微星,1.49,5688
2026-06-04,1785,光洋科,1.44,5527
2026-06-04,3702,大聯大,1.18,5420
2026-06-04,6257,矽格,2.0,4687
2026-06-04,3264,欣銓,2.0,4508
2026-06-04,3105,穩懋,3.78,4143
2026-06-04,6285,啟碁,2.23,4029
2026-06-04,5536,聖暉*,7.87,3754
2026-06-04,2316,楠梓電,1.01,3374
2026-06-04,4958,臻鼎-KY,2.9,3147
2026-06-04,2472,立隆電,1.83,2790
2026-06-04,6139,亞翔,4.28,2774
2026-06-04,3036,文曄,1.22,2311
2026-06-04,8016,矽創,1.26,2211
2026-06-04,6278,台表科,0.87,2201
2026-06-04,2330,台積電,8.65,1937
2026-06-04,2467,志聖,1.71,1461
2026-06-04,2351,順德,0.53,1350
2026-06-04,6488,環球晶,1.87,1146
2026-06-04,3583,辛耘,1.83,1121
2026-06-04,2376,技嘉,0.74,1064
2026-06-04,3711,日月光投控,1.12,1008
2026-06-04,3491,昇達科,3.53,967
2026-06-04,2454,聯發科,7.15,862
2026-06-04,2360,致茂,4.04,823
2026-06-04,2327,國巨*,1.14,823
2026-06-04,2345,智邦,3.78,804
2026-06-04,6531,愛普*,1.09,554
2026-06-04,2451,創見,0.35,519
2026-06-04,6274,台燿,1.4,440
2026-06-04,3017,奇鋐,2.06,407
2026-06-04,2368,金像電,0.99,392
2026-06-04,8996,高力,0.79,376
2026-06-04,3376,新日興,0.14,359
2026-06-04,2383,台光電,2.98,330
2026-06-04,6223,旺矽,3.49,307
2026-06-04,6669,緯穎,3.09,296
2026-06-04,3008,大立光,1.44,201
2026-06-04,6177,達麗,0.02,194
2026-06-04,2059,川湖,1.83,183
2026-06-04,6805,富世達,0.45,121
2026-06-04,7769,鴻勁,1.29,93
2026-06-04,5274,信驊,0.31,9
2026-06-04,4441,振大環球,0.0,4
2026-06-04,3706,神達,0.0,1
2026-06-04,3443,創意,0.01,1
2026-06-04,2886,兆豐金,0.0,1
2026-06-04,8046,南電,0.0,1
2026-06-04,8358,金居,0.0,1
2026-06-05,2303,聯電,2.24,9007
2026-06-05,6147,頎邦,3.03,5916
2026-06-05,2377,微星,1.52,5688
2026-06-05,1785,光洋科,1.43,5527
2026-06-05,3702,大聯大,1.18,5420
2026-06-05,6257,矽格,1.98,4687
2026-06-05,3264,欣銓,1.95,4508
2026-06-05,3105,穩懋,3.8,4143
2026-06-05,6285,啟碁,2.23,4029
2026-06-05,5536,聖暉*,8.04,3754
2026-06-05,2316,楠梓電,1.07,3374
2026-06-05,4958,臻鼎-KY,3.01,3147
2026-06-05,6139,亞翔,4.5,2940
2026-06-05,2472,立隆電,1.92,2790
2026-06-05,3036,文曄,1.23,2311
2026-06-05,8016,矽創,1.27,2211
2026-06-05,6278,台表科,0.86,2201
2026-06-05,2330,台積電,8.81,1967
2026-06-05,2467,志聖,1.61,1461
2026-06-05,2351,順德,0.51,1350
2026-06-05,6488,環球晶,1.76,1146
2026-06-05,3583,辛耘,1.84,1121
2026-06-05,2376,技嘉,0.74,1064
2026-06-05,3711,日月光投控,1.1,1008
2026-06-05,3491,昇達科,3.55,967
2026-06-05,2454,聯發科,7.06,867
2026-06-05,2360,致茂,4.0,823
2026-06-05,2327,國巨*,1.2,823
2026-06-05,2345,智邦,3.79,804
2026-06-05,6531,愛普*,1.06,554
2026-06-05,2451,創見,0.32,519
2026-06-05,6274,台燿,1.34,440
2026-06-05,3017,奇鋐,2.0,407
2026-06-05,2368,金像電,0.98,392
2026-06-05,8996,高力,0.8,376
2026-06-05,3376,新日興,0.16,359
2026-06-05,2383,台光電,3.05,330
2026-06-05,6223,旺矽,3.35,307
2026-06-05,6669,緯穎,3.17,296
2026-06-05,3008,大立光,1.4,201
2026-06-05,6177,達麗,0.02,194
2026-06-05,2059,川湖,1.95,183
2026-06-05,6805,富世達,0.45,121
2026-06-05,7769,鴻勁,1.28,93
2026-06-05,5274,信驊,0.3,9
2026-06-05,4441,振大環球,0.0,4
2026-06-05,3706,神達,0.0,1
2026-06-05,3443,創意,0.01,1
2026-06-05,2886,兆豐金,0.0,1
2026-06-05,8046,南電,0.0,1
2026-06-05,8358,金居,0.0,1
2026-06-08,2303,聯電,2.17,9007
2026-06-08,6147,頎邦,2.86,5916
2026-06-08,2377,微星,1.5,5688
2026-06-08,1785,光洋科,1.44,5527
2026-06-08,3702,大聯大,1.17,5420
2026-06-08,6257,矽格,1.88,4687
2026-06-08,3264,欣銓,1.89,4508
2026-06-08,3105,穩懋,3.73,4143
2026-06-08,6285,啟碁,2.2,4029
2026-06-08,5536,聖暉*,7.85,3754
2026-06-08,2316,楠梓電,1.12,3374
2026-06-08,4958,臻鼎-KY,3.21,3147
2026-06-08,6139,亞翔,4.26,2940
2026-06-08,2472,立隆電,1.88,2790
2026-06-08,3036,文曄,1.15,2311
2026-06-08,8016,矽創,1.26,2211
2026-06-08,6278,台表科,0.87,2201
2026-06-08,2330,台積電,8.99,1967
2026-06-08,2467,志聖,1.65,1461
2026-06-08,6488,環球晶,1.75,1146
2026-06-08,3583,辛耘,1.8,1121
2026-06-08,2376,技嘉,0.73,1064
2026-06-08,3711,日月光投控,1.08,1008
2026-06-08,3491,昇達科,3.44,967
2026-06-08,2351,順德,0.33,900
2026-06-08,2454,聯發科,7.03,867
2026-06-08,2360,致茂,4.02,823
2026-06-08,2327,國巨*,1.23,823
2026-06-08,2345,智邦,3.88,804
2026-06-08,6531,愛普*,1.0,554
2026-06-08,2451,創見,0.3,519
2026-06-08,6274,台燿,1.35,440
2026-06-08,3017,奇鋐,2.08,407
2026-06-08,2368,金像電,1.06,392
2026-06-08,8996,高力,0.91,376
2026-06-08,3376,新日興,0.17,359
2026-06-08,2383,台光電,3.14,330
2026-06-08,6223,旺矽,3.37,307
2026-06-08,6669,緯穎,3.11,296
2026-06-08,3008,大立光,1.42,201
2026-06-08,6177,達麗,0.02,194
2026-06-08,2059,川湖,2.25,183
2026-06-08,6805,富世達,0.46,121
2026-06-08,7769,鴻勁,1.3,93
2026-06-08,5274,信驊,0.31,9
2026-06-08,4441,振大環球,0.0,4
2026-06-08,3706,神達,0.0,1
2026-06-08,3443,創意,0.01,1
2026-06-08,2886,兆豐金,0.0,1
2026-06-08,8046,南電,0.0,1
2026-06-08,8358,金居,0.0,1
2026-06-09,2303,聯電,2.2,9007
2026-06-09,6147,頎邦,2.84,5916
2026-06-09,2377,微星,1.52,5688
2026-06-09,1785,光洋科,1.41,5527
2026-06-09,3702,大聯大,1.15,5420
2026-06-09,6257,矽格,1.87,4687
2026-06-09,3264,欣銓,1.87,4508
2026-06-09,3105,穩懋,3.93,4143
2026-06-09,6285,啟碁,2.21,4029
2026-06-09,5536,聖暉*,7.93,3754
2026-06-09,2316,楠梓電,1.09,3374
2026-06-09,4958,臻鼎-KY,3.28,3147
2026-06-09,6139,亞翔,4.21,2940
2026-06-09,2472,立隆電,1.87,2620
2026-06-09,3036,文曄,1.1,2311
2026-06-09,8016,矽創,1.25,2211
2026-06-09,6278,台表科,0.84,2201
2026-06-09,2330,台積電,8.67,1967
2026-06-09,2467,志聖,1.6,1461
2026-06-09,6488,環球晶,1.76,1146
2026-06-09,3583,辛耘,1.86,1121
2026-06-09,2376,技嘉,0.73,1064
2026-06-09,3711,日月光投控,1.1,1008
2026-06-09,3491,昇達科,3.35,967
2026-06-09,2351,順德,0.33,900
2026-06-09,2454,聯發科,7.42,867
2026-06-09,2327,國巨*,1.35,853
2026-06-09,2360,致茂,3.76,823
2026-06-09,2345,智邦,3.81,804
2026-06-09,6531,愛普*,1.02,554
2026-06-09,2451,創見,0.3,519
2026-06-09,6274,台燿,1.36,440
2026-06-09,3017,奇鋐,1.98,407
2026-06-09,2368,金像電,1.12,392
2026-06-09,8996,高力,0.96,376
2026-06-09,3376,新日興,0.16,359
2026-06-09,2383,台光電,3.2,330
2026-06-09,6223,旺矽,3.46,307
2026-06-09,6669,緯穎,3.0,296
2026-06-09,3008,大立光,1.49,201
2026-06-09,6177,達麗,0.02,194
2026-06-09,2059,川湖,2.38,183
2026-06-09,6805,富世達,0.45,121
2026-06-09,7769,鴻勁,1.24,93
2026-06-09,5274,信驊,0.31,9
2026-06-09,4441,振大環球,0.0,4
2026-06-09,3706,神達,0.0,1
2026-06-09,3443,創意,0.01,1
2026-06-09,2886,兆豐金,0.0,1
2026-06-09,8046,南電,0.0,1
2026-06-09,8358,金居,0.0,1
2026-06-10,2303,聯電,2.15,9007
2026-06-10,6147,頎邦,2.7,5916
2026-06-10,2377,微星,1.51,5688
2026-06-10,1785,光洋科,1.48,5527
2026-06-10,3702,大聯大,1.19,5420
2026-06-10,6257,矽格,1.92,4687
2026-06-10,3264,欣銓,1.92,4508
2026-06-10,3105,穩懋,4.0,4143
2026-06-10,6285,啟碁,2.19,4029
2026-06-10,5536,聖暉*,8.26,3754
2026-06-10,2316,楠梓電,1.07,3374
2026-06-10,4958,臻鼎-KY,3.19,3147
2026-06-10,6139,亞翔,4.37,2940
2026-06-10,2472,立隆電,1.77,2620
2026-06-10,3036,文曄,1.12,2311
2026-06-10,8016,矽創,1.28,2211
2026-06-10,6278,台表科,0.83,2201
2026-06-10,2330,台積電,8.95,1967
2026-06-10,2467,志聖,1.59,1461
2026-06-10,6488,環球晶,1.79,1146
2026-06-10,3583,辛耘,1.78,1121
2026-06-10,2376,技嘉,0.74,1064
2026-06-10,3711,日月光投控,1.1,1008
2026-06-10,3491,昇達科,3.19,967
2026-06-10,2351,順德,0.32,900
2026-06-10,2454,聯發科,7.27,867
2026-06-10,2327,國巨*,1.41,853
2026-06-10,2360,致茂,3.67,823
2026-06-10,2345,智邦,3.84,804
2026-06-10,6531,愛普*,1.0,554
2026-06-10,2451,創見,0.31,519
2026-06-10,6274,台燿,1.33,440
2026-06-10,3017,奇鋐,1.94,407
2026-06-10,2368,金像電,1.12,392
2026-06-10,8996,高力,0.93,376
2026-06-10,3376,新日興,0.15,359
2026-06-10,2383,台光電,3.29,330
2026-06-10,6223,旺矽,3.57,307
2026-06-10,6669,緯穎,3.02,296
2026-06-10,3008,大立光,1.67,201
2026-06-10,6177,達麗,0.02,194
2026-06-10,2059,川湖,2.35,183
2026-06-10,6805,富世達,0.43,121
2026-06-10,7769,鴻勁,1.28,93
2026-06-10,5274,信驊,0.31,9
2026-06-10,4441,振大環球,0.0,4
2026-06-10,3706,神達,0.0,1
2026-06-10,3443,創意,0.01,1
2026-06-10,2886,兆豐金,0.0,1
2026-06-10,8046,南電,0.0,1
2026-06-10,8358,金居,0.0,1
2026-06-11,2303,聯電,2.26,9007
2026-06-11,2377,微星,1.53,5688
2026-06-11,1785,光洋科,1.62,5527
2026-06-11,3702,大聯大,1.18,5420
2026-06-11,6257,矽格,1.94,4687
2026-06-11,3264,欣銓,1.95,4508
2026-06-11,3105,穩懋,4.01,4143
2026-06-11,6285,啟碁,2.21,4029
2026-06-11,5536,聖暉*,8.11,3754
2026-06-11,2316,楠梓電,1.04,3374
2026-06-11,4958,臻鼎-KY,3.35,3147
2026-06-11,6147,頎邦,1.34,3000
2026-06-11,6139,亞翔,4.33,2940
2026-06-11,2472,立隆電,1.84,2620
2026-06-11,3036,文曄,1.08,2311
2026-06-11,8016,矽創,1.27,2211
2026-06-11,6278,台表科,0.85,2201
2026-06-11,2330,台積電,8.9,1967
2026-06-11,2467,志聖,1.59,1461
2026-06-11,6488,環球晶,1.81,1146
2026-06-11,3583,辛耘,1.78,1121
2026-06-11,2376,技嘉,0.73,1064
2026-06-11,3711,日月光投控,1.1,1008
2026-06-11,3491,昇達科,3.27,967
2026-06-11,2351,順德,0.33,900
2026-06-11,2454,聯發科,7.12,867
2026-06-11,2327,國巨*,1.44,853
2026-06-11,2360,致茂,3.62,823
2026-06-11,2345,智邦,3.68,804
2026-06-11,6531,愛普*,0.99,554
2026-06-11,2451,創見,0.3,519
2026-06-11,6274,台燿,1.3,440
2026-06-11,3017,奇鋐,1.91,407
2026-06-11,2368,金像電,1.06,392
2026-06-11,8996,高力,0.86,376
2026-06-11,3376,新日興,0.15,359
2026-06-11,2383,台光電,3.38,330
2026-06-11,6223,旺矽,3.76,307
2026-06-11,6669,緯穎,2.92,296
2026-06-11,3008,大立光,1.68,201
2026-06-11,6177,達麗,0.02,194
2026-06-11,2059,川湖,2.35,183
2026-06-11,6805,富世達,0.43,121
2026-06-11,7769,鴻勁,1.32,93
2026-06-11,5274,信驊,0.32,9
2026-06-11,4441,振大環球,0.0,4
2026-06-11,3706,神達,0.0,1
2026-06-11,3443,創意,0.01,1
2026-06-11,2886,兆豐金,0.0,1
2026-06-11,8046,南電,0.0,1
2026-06-11,8358,金居,0.0,1
2026-06-12,2303,聯電,2.34,9007
2026-06-12,2377,微星,1.51,5688
2026-06-12,1785,光洋科,1.52,5527
2026-06-12,3702,大聯大,1.11,5420
2026-06-12,6257,矽格,2.02,4687
2026-06-12,3264,欣銓,2.05,4628
2026-06-12,3105,穩懋,4.06,4143
2026-06-12,6285,啟碁,2.11,4029
2026-06-12,5536,聖暉*,8.6,3754
2026-06-12,2316,楠梓電,1.02,3374
2026-06-12,4958,臻鼎-KY,3.37,3147
2026-06-12,6147,頎邦,1.31,3000
2026-06-12,6139,亞翔,4.6,2940
2026-06-12,2472,立隆電,1.89,2620
2026-06-12,3036,文曄,1.03,2311
2026-06-12,8016,矽創,1.24,2211
2026-06-12,6278,台表科,0.9,2201
2026-06-12,2330,台積電,8.83,1967
2026-06-12,2467,志聖,1.57,1461
2026-06-12,6488,環球晶,1.92,1146
2026-06-12,3583,辛耘,1.75,1121
2026-06-12,2376,技嘉,0.71,1064
2026-06-12,3711,日月光投控,1.16,1008
2026-06-12,3491,昇達科,3.17,967
2026-06-12,2351,順德,0.32,900
2026-06-12,2454,聯發科,7.04,867
2026-06-12,2327,國巨*,1.42,853
2026-06-12,2360,致茂,3.67,823
2026-06-12,2345,智邦,3.65,804
2026-06-12,6531,愛普*,1.0,554
2026-06-12,2451,創見,0.31,519
2026-06-12,6274,台燿,1.22,440
2026-06-12,3017,奇鋐,1.9,407
2026-06-12,2368,金像電,1.01,392
2026-06-12,8996,高力,0.84,376
2026-06-12,3376,新日興,0.14,359
2026-06-12,2383,台光電,3.1,330
2026-06-12,6223,旺矽,3.87,307
2026-06-12,6669,緯穎,2.79,296
2026-06-12,3008,大立光,1.57,201
2026-06-12,6177,達麗,0.02,194
2026-06-12,2059,川湖,2.46,183
2026-06-12,6805,富世達,0.43,121
2026-06-12,7769,鴻勁,1.3,93
2026-06-12,5274,信驊,0.32,9
2026-06-12,4441,振大環球,0.0,4
2026-06-12,3706,神達,0.0,1
2026-06-12,3443,創意,0.01,1
2026-06-12,2886,兆豐金,0.0,1
2026-06-12,8046,南電,0.0,1
2026-06-12,8358,金居,0.0,1
2026-06-15,2303,聯電,2.4,9007
2026-06-15,2377,微星,1.5,5688
2026-06-15,1785,光洋科,1.51,5527
2026-06-15,3702,大聯大,1.1,5420
2026-06-15,6257,矽格,1.96,4687
2026-06-15,3264,欣銓,1.99,4628
2026-06-15,3105,穩懋,3.99,4143
2026-06-15,6285,啟碁,2.08,4029
2026-06-15,5536,聖暉*,8.87,3754
2026-06-15,2316,楠梓電,1.09,3374
2026-06-15,4958,臻鼎-KY,3.5,3147
2026-06-15,6139,亞翔,4.9,2940
2026-06-15,2472,立隆電,1.9,2620
2026-06-15,3036,文曄,0.98,2311
2026-06-15,6147,頎邦,1.02,2300
2026-06-15,8016,矽創,1.14,2211
2026-06-15,6278,台表科,0.89,2201
2026-06-15,2330,台積電,8.79,1967
2026-06-15,2467,志聖,1.58,1461
2026-06-15,6488,環球晶,2.05,1146
2026-06-15,3583,辛耘,1.72,1121
2026-06-15,2376,技嘉,0.7,1064
2026-06-15,3711,日月光投控,1.12,1008
2026-06-15,3491,昇達科,2.83,967
2026-06-15,2351,順德,0.31,900
2026-06-15,2454,聯發科,7.3,867
2026-06-15,2327,國巨*,1.51,853
2026-06-15,2360,致茂,3.51,823
2026-06-15,2345,智邦,3.68,804
2026-06-15,6239,力成,0.43,700
2026-06-15,6531,愛普*,0.97,554
2026-06-15,2451,創見,0.3,519
2026-06-15,6274,台燿,1.3,440
2026-06-15,3017,奇鋐,1.85,407
2026-06-15,2368,金像電,0.97,392
2026-06-15,8996,高力,0.89,376
2026-06-15,3376,新日興,0.14,359
2026-06-15,2383,台光電,3.12,330
2026-06-15,6223,旺矽,3.72,307
2026-06-15,6669,緯穎,2.73,296
2026-06-15,3008,大立光,1.67,201
2026-06-15,6177,達麗,0.02,194
2026-06-15,2059,川湖,2.4,183
2026-06-15,6805,富世達,0.4,121
2026-06-15,7769,鴻勁,1.26,93
